Freq,Range,Doppler,Polarize,Ampltude,Ampltude_before_proc,Antena_channel,Noise
11.600,315,-5.469,90,60,8,15,54.703
11.600,320,2.344,90,60,8,3,54.703
11.600,325,-0.781,90,66,9,9,54.703
11.600,650,0.781,90,60,8,1,54.703
11.600,655,0.781,90,78,11,1,54.703
11.600,660,0.781,90,78,11,1,54.703
11.600,665,-0.781,90,60,8,9,54.703
11.700,80,5.469,90,54,7,7,48.234
11.700,110,5.469,90,54,7,7,48.234
11.700,125,-5.469,90,54,7,15,48.234
11.700,135,-5.469,90,54,7,15,48.234
11.700,165,5.469,90,54,7,7,48.234
11.700,185,5.469,90,54,7,7,48.234
11.700,225,5.469,90,54,7,7,48.234
11.700,230,-0.781,90,54,7,9,48.234
11.700,235,-5.469,90,54,7,15,48.234
11.700,255,0.781,90,54,7,1,48.234
11.700,280,5.469,90,54,7,7,48.234
11.700,310,-5.469,90,54,7,15,48.234
11.700,340,0.781,-90,54,7,0,48.234
11.700,415,5.469,90,54,7,7,48.234
11.700,450,-5.469,90,54,7,15,48.234
11.700,475,-5.469,90,54,7,15,48.234
11.700,490,5.469,90,54,7,7,48.234
11.700,500,5.469,90,54,7,7,48.234
11.700,535,-5.469,90,54,7,15,48.234
11.700,550,-5.469,90,54,7,15,48.234
11.700,595,0.781,90,54,7,1,48.234
11.700,605,5.469,90,54,7,7,48.234
11.700,640,5.469,90,54,7,7,48.234
11.700,650,0.781,90,54,7,1,48.234
11.700,655,0.781,90,78,11,1,48.234
11.700,660,0.781,90,78,11,1,48.234
11.700,665,0.781,90,66,9,1,48.234
11.700,670,-5.469,90,54,7,15,48.234
11.800,75,-5.469,90,54,7,15,48.750
11.800,95,0.781,90,54,7,1,48.750
11.800,105,5.469,90,54,7,7,48.750
11.800,110,5.469,90,54,7,7,48.750
11.800,155,0.781,90,54,7,1,48.750
11.800,160,-0.781,90,54,7,9,48.750
11.800,165,-5.469,90,54,7,15,48.750
11.800,170,-0.781,90,54,7,9,48.750
11.800,175,-5.469,90,54,7,15,48.750
11.800,205,-3.906,90,54,7,13,48.750
11.800,215,-5.469,90,54,7,15,48.750
11.800,225,-5.469,90,54,7,15,48.750
11.800,285,5.469,90,54,7,7,48.750
11.800,340,0.781,-90,60,8,0,48.750
11.800,360,-5.469,90,54,7,15,48.750
11.800,370,-5.469,90,54,7,15,48.750
11.800,395,-5.469,90,54,7,15,48.750
11.800,415,5.469,90,54,7,7,48.750
11.800,420,0.781,90,54,7,1,48.750
11.800,440,-5.469,90,54,7,15,48.750
11.800,445,5.469,90,54,7,7,48.750
11.800,465,5.469,90,54,7,7,48.750
11.800,480,-5.469,90,54,7,15,48.750
11.800,515,5.469,90,54,7,7,48.750
11.800,520,5.469,90,54,7,7,48.750
11.800,540,-5.469,90,54,7,15,48.750
11.800,555,0.781,90,54,7,1,48.750
11.800,560,-5.469,90,54,7,15,48.750
11.800,575,-5.469,90,54,7,15,48.750
11.800,600,5.469,90,54,7,7,48.750
11.800,605,-5.469,90,54,7,15,48.750
11.800,635,5.469,90,54,7,7,48.750
11.800,640,-5.469,90,54,7,15,48.750
11.800,655,0.781,90,66,9,1,48.750
11.800,660,0.781,90,78,11,1,48.750
11.800,665,0.781,90,72,10,1,48.750
11.800,670,0.781,90,60,8,1,48.750
11.900,85,-5.469,90,54,7,15,48.938
11.900,105,5.469,90,54,7,7,48.938
11.900,110,5.469,90,54,7,7,48.938
11.900,130,-5.469,90,54,7,15,48.938
11.900,145,5.469,90,54,7,7,48.938
11.900,150,-5.469,90,54,7,15,48.938
11.900,165,5.469,90,54,7,7,48.938
11.900,170,5.469,90,54,7,7,48.938
11.900,185,-5.469,90,54,7,15,48.938
11.900,205,5.469,90,54,7,7,48.938
11.900,215,-5.469,90,54,7,15,48.938
11.900,225,5.469,90,54,7,7,48.938
11.900,230,-5.469,90,54,7,15,48.938
11.900,240,-0.781,90,54,7,9,48.938
11.900,290,5.469,90,54,7,7,48.938
11.900,325,5.469,90,54,7,7,48.938
11.900,340,0.781,-90,66,9,0,48.938
11.900,365,-0.781,90,54,7,9,48.938
11.900,395,5.469,90,54,7,7,48.938
11.900,400,-5.469,90,54,7,15,48.938
11.900,405,5.469,90,54,7,7,48.938
11.900,475,-0.781,90,54,7,9,48.938
11.900,485,-2.344,90,54,7,11,48.938
11.900,505,-5.469,90,54,7,15,48.938
11.900,515,5.469,90,54,7,7,48.938
11.900,525,5.469,90,54,7,7,48.938
11.900,575,-5.469,90,54,7,15,48.938
11.900,595,5.469,90,54,7,7,48.938
11.900,605,-5.469,90,54,7,15,48.938
11.900,655,0.781,90,60,8,1,48.938
11.900,660,0.781,90,78,11,1,48.938
11.900,665,0.781,90,78,11,1,48.938
11.900,670,-0.781,90,66,9,9,48.938
11.900,690,-5.469,90,54,7,15,48.938
11.900,695,5.469,90,54,7,7,48.938
12.000,85,5.469,90,54,7,7,48.328
12.000,120,-0.781,90,54,7,9,48.328
12.000,145,-5.469,90,54,7,15,48.328
12.000,175,0.781,90,54,7,1,48.328
12.000,180,-0.781,90,54,7,9,48.328
12.000,215,5.469,90,54,7,7,48.328
12.000,245,5.469,90,54,7,7,48.328
12.000,250,-0.781,90,54,7,9,48.328
12.000,265,-5.469,90,54,7,15,48.328
12.000,280,5.469,90,54,7,7,48.328
12.000,290,-5.469,90,54,7,15,48.328
12.000,365,5.469,90,54,7,7,48.328
12.000,385,-5.469,90,54,7,15,48.328
12.000,395,0.781,90,54,7,1,48.328
12.000,405,5.469,90,54,7,7,48.328
12.000,415,5.469,90,54,7,7,48.328
12.000,420,-0.781,90,54,7,9,48.328
12.000,445,-5.469,90,54,7,15,48.328
12.000,455,5.469,90,54,7,7,48.328
12.000,465,-5.469,90,54,7,15,48.328
12.000,515,-2.344,90,54,7,11,48.328
12.000,520,5.469,90,54,7,7,48.328
12.000,525,2.344,90,54,7,3,48.328
12.000,530,-5.469,90,54,7,15,48.328
12.000,565,5.469,90,54,7,7,48.328
12.000,580,-5.469,90,54,7,15,48.328
12.000,585,5.469,90,54,7,7,48.328
12.000,590,-2.344,90,54,7,11,48.328
12.000,605,-0.781,90,54,7,9,48.328
12.000,615,-0.781,90,54,7,9,48.328
12.000,625,-5.469,90,54,7,15,48.328
12.000,635,5.469,90,54,7,7,48.328
12.000,645,5.469,90,54,7,7,48.328
12.000,655,5.469,90,54,7,7,48.328
12.000,660,0.781,90,72,10,1,48.328
12.000,665,0.781,90,78,11,1,48.328
12.000,670,0.781,90,66,9,1,48.328
12.000,675,-5.469,90,54,7,15,48.328
12.000,685,5.469,90,54,7,7,48.328
12.100,65,5.469,90,54,7,7,48.000
12.100,95,-5.469,90,54,7,15,48.000
12.100,110,5.469,90,54,7,7,48.000
12.100,135,-5.469,90,54,7,15,48.000
12.100,145,-5.469,90,54,7,15,48.000
12.100,155,0.781,90,54,7,1,48.000
12.100,165,5.469,90,54,7,7,48.000
12.100,195,5.469,90,54,7,7,48.000
12.100,205,5.469,90,54,7,7,48.000
12.100,210,-5.469,90,54,7,15,48.000
12.100,215,5.469,90,54,7,7,48.000
12.100,235,5.469,90,54,7,7,48.000
12.100,255,-5.469,90,54,7,15,48.000
12.100,265,5.469,90,54,7,7,48.000
12.100,275,-5.469,90,54,7,15,48.000
12.100,295,-5.469,90,54,7,15,48.000
12.100,320,0.781,90,54,7,1,48.000
12.100,325,5.469,90,54,7,7,48.000
12.100,365,-5.469,90,54,7,15,48.000
12.100,385,-5.469,90,54,7,15,48.000
12.100,395,5.469,90,54,7,7,48.000
12.100,425,0.781,90,54,7,1,48.000
12.100,435,5.469,90,54,7,7,48.000
12.100,450,-5.469,90,54,7,15,48.000
12.100,505,5.469,90,54,7,7,48.000
12.100,515,-5.469,90,54,7,15,48.000
12.100,555,-5.469,90,54,7,15,48.000
12.100,560,5.469,90,54,7,7,48.000
12.100,575,-5.469,90,54,7,15,48.000
12.100,605,-5.469,90,54,7,15,48.000
12.100,625,-5.469,90,54,7,15,48.000
12.100,635,-0.781,90,54,7,9,48.000
12.100,660,0.781,90,60,8,1,48.000
12.100,665,0.781,90,78,11,1,48.000
12.100,670,0.781,90,72,10,1,48.000
12.100,675,-0.781,90,60,8,9,48.000
12.100,680,-5.469,90,54,7,15,48.000
12.200,65,-0.781,90,54,7,9,48.281
12.200,75,5.469,90,54,7,7,48.281
12.200,85,-5.469,90,54,7,15,48.281
12.200,130,-5.469,90,54,7,15,48.281
12.200,135,5.469,90,54,7,7,48.281
12.200,145,5.469,90,54,7,7,48.281
12.200,175,5.469,90,54,7,7,48.281
12.200,185,5.469,90,54,7,7,48.281
12.200,190,-5.469,90,54,7,15,48.281
12.200,195,0.781,90,54,7,1,48.281
12.200,250,5.469,90,54,7,7,48.281
12.200,300,-5.469,90,54,7,15,48.281
12.200,305,0.781,90,54,7,1,48.281
12.200,315,5.469,90,54,7,7,48.281
12.200,390,5.469,90,54,7,7,48.281
12.200,400,5.469,90,54,7,7,48.281
12.200,410,-5.469,90,54,7,15,48.281
12.200,415,5.469,90,54,7,7,48.281
12.200,455,-5.469,90,54,7,15,48.281
12.200,465,-5.469,90,54,7,15,48.281
12.200,500,-5.469,90,54,7,15,48.281
12.200,525,5.469,90,54,7,7,48.281
12.200,545,5.469,90,54,7,7,48.281
12.200,575,-5.469,90,54,7,15,48.281
12.200,595,-5.469,90,54,7,15,48.281
12.200,635,-5.469,90,54,7,15,48.281
12.200,645,5.469,90,54,7,7,48.281
12.200,655,0.781,90,54,7,1,48.281
12.200,660,-0.781,-90,72,10,8,48.281
12.200,665,-0.781,90,72,10,9,48.281
12.200,670,0.781,90,78,11,1,48.281
12.200,675,-0.781,90,66,9,9,48.281
12.200,680,0.781,90,54,7,1,48.281
12.200,695,5.469,90,54,7,7,48.281
12.300,75,2.344,90,54,7,3,50.438
12.300,85,5.469,90,54,7,7,50.438
12.300,95,-5.469,90,54,7,15,50.438
12.300,100,-0.781,90,54,7,9,50.438
12.300,105,5.469,90,54,7,7,50.438
12.300,145,-0.781,90,54,7,9,50.438
12.300,160,-5.469,90,54,7,15,50.438
12.300,165,5.469,90,54,7,7,50.438
12.300,205,-3.906,90,54,7,13,50.438
12.300,215,5.469,90,54,7,7,50.438
12.300,225,5.469,90,54,7,7,50.438
12.300,285,-5.469,90,54,7,15,50.438
12.300,300,5.469,90,54,7,7,50.438
12.300,360,0.781,90,54,7,1,50.438
12.300,365,-0.781,90,60,8,9,50.438
12.300,375,2.344,90,54,7,3,50.438
12.300,380,0.781,90,54,7,1,50.438
12.300,385,-0.781,90,54,7,9,50.438
12.300,390,-5.469,90,54,7,15,50.438
12.300,395,2.344,90,54,7,3,50.438
12.300,400,3.906,90,54,7,5,50.438
12.300,405,3.906,90,54,7,5,50.438
12.300,410,2.344,90,60,8,3,50.438
12.300,420,2.344,90,54,7,3,50.438
12.300,425,5.469,90,60,8,7,50.438
12.300,430,0.781,90,54,7,1,50.438
12.300,435,-0.781,90,54,7,9,50.438
12.300,440,5.469,90,54,7,7,50.438
12.300,445,5.469,90,54,7,7,50.438
12.300,450,-5.469,90,54,7,15,50.438
12.300,455,5.469,90,54,7,7,50.438
12.300,460,-5.469,90,54,7,15,50.438
12.300,465,0.781,90,54,7,1,50.438
12.300,470,-5.469,90,54,7,15,50.438
12.300,475,-2.344,90,54,7,11,50.438
12.300,485,-5.469,90,54,7,15,50.438
12.300,490,-0.781,90,54,7,9,50.438
12.300,495,-5.469,90,54,7,15,50.438
12.300,505,-5.469,90,54,7,15,50.438
12.300,510,3.906,90,54,7,5,50.438
12.300,515,-5.469,90,54,7,15,50.438
12.300,520,3.906,90,54,7,5,50.438
12.300,525,3.906,90,54,7,5,50.438
12.300,530,2.344,90,54,7,3,50.438
12.300,535,-0.781,90,54,7,9,50.438
12.300,540,-3.906,90,54,7,13,50.438
12.300,545,2.344,90,54,7,3,50.438
12.300,550,-2.344,90,54,7,11,50.438
12.300,555,-5.469,90,54,7,15,50.438
12.300,560,-0.781,90,54,7,9,50.438
12.300,565,-0.781,90,54,7,9,50.438
12.300,575,-5.469,90,54,7,15,50.438
12.300,580,-0.781,90,54,7,9,50.438
12.300,590,-5.469,90,54,7,15,50.438
12.300,595,-5.469,90,54,7,15,50.438
12.300,605,-5.469,90,54,7,15,50.438
12.300,610,0.781,90,54,7,1,50.438
12.300,615,-5.469,90,54,7,15,50.438
12.300,620,-3.906,90,54,7,13,50.438
12.300,625,0.781,90,54,7,1,50.438
12.300,635,2.344,90,54,7,3,50.438
12.300,640,-5.469,90,54,7,15,50.438
12.300,645,-5.469,90,54,7,15,50.438
12.300,650,5.469,90,54,7,7,50.438
12.300,655,3.906,90,54,7,5,50.438
12.300,660,3.906,90,54,7,5,50.438
12.300,665,-0.781,90,66,9,9,50.438
12.300,670,0.781,90,84,12,1,50.438
12.300,675,0.781,90,78,11,1,50.438
12.300,680,0.781,90,60,8,1,50.438
12.300,685,5.469,90,54,7,7,50.438
12.300,695,0.781,90,54,7,1,50.438
12.400,60,0.781,90,54,7,1,52.453
12.400,65,2.344,90,54,7,3,52.453
12.400,70,5.469,90,54,7,7,52.453
12.400,75,5.469,90,54,7,7,52.453
12.400,80,5.469,90,54,7,7,52.453
12.400,95,2.344,90,60,8,3,52.453
12.400,100,3.906,90,54,7,5,52.453
12.400,105,5.469,90,54,7,7,52.453
12.400,115,-3.906,90,54,7,13,52.453
12.400,120,5.469,90,54,7,7,52.453
12.400,125,0.781,90,54,7,1,52.453
12.400,130,-0.781,90,54,7,9,52.453
12.400,135,-5.469,90,54,7,15,52.453
12.400,145,5.469,90,54,7,7,52.453
12.400,150,5.469,90,54,7,7,52.453
12.400,155,-0.781,90,54,7,9,52.453
12.400,165,-5.469,90,54,7,15,52.453
12.400,170,2.344,90,54,7,3,52.453
12.400,175,3.906,90,54,7,5,52.453
12.400,180,-0.781,90,54,7,9,52.453
12.400,185,-5.469,90,54,7,15,52.453
12.400,190,-5.469,90,54,7,15,52.453
12.400,195,-5.469,90,54,7,15,52.453
12.400,200,-0.781,90,54,7,9,52.453
12.400,205,-0.781,90,54,7,9,52.453
12.400,210,5.469,90,54,7,7,52.453
12.400,215,-5.469,90,54,7,15,52.453
12.400,220,0.781,90,54,7,1,52.453
12.400,225,3.906,90,54,7,5,52.453
12.400,230,3.906,90,54,7,5,52.453
12.400,235,2.344,90,54,7,3,52.453
12.400,240,-2.344,90,54,7,11,52.453
12.400,245,-5.469,90,54,7,15,52.453
12.400,250,-3.906,90,54,7,13,52.453
12.400,255,5.469,90,54,7,7,52.453
12.400,260,-5.469,90,54,7,15,52.453
12.400,265,2.344,90,54,7,3,52.453
12.400,285,0.781,90,54,7,1,52.453
12.400,290,2.344,90,54,7,3,52.453
12.400,295,-5.469,90,54,7,15,52.453
12.400,305,0.781,90,54,7,1,52.453
12.400,310,0.781,90,54,7,1,52.453
12.400,315,-5.469,90,54,7,15,52.453
12.400,320,0.781,90,54,7,1,52.453
12.400,325,2.344,90,54,7,3,52.453
12.400,360,-5.469,90,54,7,15,52.453
12.400,365,0.781,90,54,7,1,52.453
12.400,370,2.344,90,54,7,3,52.453
12.400,375,5.469,90,54,7,7,52.453
12.400,380,-2.344,90,54,7,11,52.453
12.400,385,-5.469,90,54,7,15,52.453
12.400,390,3.906,90,54,7,5,52.453
12.400,395,-5.469,90,54,7,15,52.453
12.400,400,-2.344,90,54,7,11,52.453
12.400,405,-5.469,90,54,7,15,52.453
12.400,410,-2.344,90,54,7,11,52.453
12.400,415,-3.906,90,54,7,13,52.453
12.400,420,-5.469,90,54,7,15,52.453
12.400,425,-5.469,90,54,7,15,52.453
12.400,435,-0.781,90,54,7,9,52.453
12.400,440,-0.781,90,54,7,9,52.453
12.400,445,-5.469,90,54,7,15,52.453
12.400,450,5.469,90,54,7,7,52.453
12.400,455,-2.344,90,54,7,11,52.453
12.400,460,3.906,90,54,7,5,52.453
12.400,465,5.469,90,54,7,7,52.453
12.400,470,0.781,90,54,7,1,52.453
12.400,475,-5.469,90,54,7,15,52.453
12.400,485,5.469,90,54,7,7,52.453
12.400,490,-5.469,90,54,7,15,52.453
12.400,495,5.469,90,54,7,7,52.453
12.400,500,-2.344,90,54,7,11,52.453
12.400,505,-5.469,90,54,7,15,52.453
12.400,510,-0.781,90,54,7,9,52.453
12.400,515,5.469,90,54,7,7,52.453
12.400,520,-2.344,90,54,7,11,52.453
12.400,525,5.469,90,54,7,7,52.453
12.400,535,-0.781,90,54,7,9,52.453
12.400,540,5.469,90,54,7,7,52.453
12.400,545,5.469,90,60,8,7,52.453
12.400,555,-5.469,90,54,7,15,52.453
12.400,560,5.469,90,54,7,7,52.453
12.400,565,-2.344,90,54,7,11,52.453
12.400,570,-2.344,90,54,7,11,52.453
12.400,575,5.469,90,54,7,7,52.453
12.400,580,2.344,90,54,7,3,52.453
12.400,585,-5.469,90,54,7,15,52.453
12.400,590,-0.781,90,54,7,9,52.453
12.400,600,-0.781,90,54,7,9,52.453
12.400,605,5.469,90,54,7,7,52.453
12.400,610,-2.344,90,54,7,11,52.453
12.400,615,-2.344,90,54,7,11,52.453
12.400,620,-5.469,90,54,7,15,52.453
12.400,625,-5.469,90,60,8,15,52.453
12.400,630,5.469,90,54,7,7,52.453
12.400,640,-5.469,90,54,7,15,52.453
12.400,645,-0.781,90,54,7,9,52.453
12.400,650,5.469,90,54,7,7,52.453
12.400,655,5.469,90,54,7,7,52.453
12.400,660,-2.344,90,54,7,11,52.453
12.400,665,-0.781,-90,78,11,8,52.453
12.400,670,0.781,90,72,10,1,52.453
12.400,675,0.781,90,78,11,1,52.453
12.400,680,0.781,90,72,10,1,52.453
12.400,685,-0.781,90,60,8,9,52.453
12.400,690,-0.781,90,54,7,9,52.453
12.400,695,5.469,90,54,7,7,52.453
12.500,65,5.469,90,54,7,7,49.688
12.500,70,5.469,90,54,7,7,49.688
12.500,75,5.469,90,54,7,7,49.688
12.500,80,-5.469,90,54,7,15,49.688
12.500,85,5.469,90,54,7,7,49.688
12.500,90,5.469,90,54,7,7,49.688
12.500,95,-3.906,90,54,7,13,49.688
12.500,100,-5.469,90,54,7,15,49.688
12.500,105,2.344,90,54,7,3,49.688
12.500,110,5.469,90,54,7,7,49.688
12.500,115,3.906,90,54,7,5,49.688
12.500,125,-2.344,90,54,7,11,49.688
12.500,130,2.344,90,54,7,3,49.688
12.500,135,-5.469,90,54,7,15,49.688
12.500,145,-2.344,90,54,7,11,49.688
12.500,150,0.781,90,54,7,1,49.688
12.500,155,-5.469,90,54,7,15,49.688
12.500,160,-5.469,90,54,7,15,49.688
12.500,165,-5.469,90,54,7,15,49.688
12.500,170,0.781,90,54,7,1,49.688
12.500,175,-2.344,90,54,7,11,49.688
12.500,185,-5.469,90,54,7,15,49.688
12.500,190,5.469,90,54,7,7,49.688
12.500,195,-5.469,90,60,8,15,49.688
12.500,200,3.906,90,54,7,5,49.688
12.500,205,-0.781,90,54,7,9,49.688
12.500,210,-0.781,90,54,7,9,49.688
12.500,215,-5.469,90,54,7,15,49.688
12.500,220,-5.469,90,54,7,15,49.688
12.500,225,-3.906,90,54,7,13,49.688
12.500,230,-2.344,90,54,7,11,49.688
12.500,235,-5.469,90,54,7,15,49.688
12.500,250,-5.469,90,54,7,15,49.688
12.500,255,-2.344,90,54,7,11,49.688
12.500,260,-5.469,90,54,7,15,49.688
12.500,265,0.781,90,54,7,1,49.688
12.500,270,5.469,90,54,7,7,49.688
12.500,275,-0.781,90,54,7,9,49.688
12.500,280,-0.781,90,54,7,9,49.688
12.500,285,-0.781,90,54,7,9,49.688
12.500,290,0.781,90,54,7,1,49.688
12.500,295,5.469,90,54,7,7,49.688
12.500,300,-5.469,90,54,7,15,49.688
12.500,305,5.469,90,54,7,7,49.688
12.500,310,-5.469,90,54,7,15,49.688
12.500,315,0.781,90,54,7,1,49.688
12.500,320,-0.781,90,54,7,9,49.688
12.500,325,3.906,90,54,7,5,49.688
12.500,445,0.781,90,54,7,1,49.688
12.500,565,-5.469,90,54,7,15,49.688
12.500,585,0.781,90,54,7,1,49.688
12.500,595,5.469,90,54,7,7,49.688
12.500,655,-5.469,90,54,7,15,49.688
12.500,665,5.469,90,54,7,7,49.688
12.500,670,0.781,-90,78,11,0,49.688
12.500,675,0.781,90,72,10,1,49.688
12.500,680,0.781,90,72,10,1,49.688
12.500,685,-0.781,90,54,7,9,49.688
12.500,690,-0.781,90,54,7,9,49.688
12.600,95,-5.469,90,54,7,15,52.453
12.600,100,5.469,90,54,7,7,52.453
12.600,115,5.469,90,54,7,7,52.453
12.600,125,-5.469,90,54,7,15,52.453
12.600,230,-5.469,90,54,7,15,52.453
12.600,290,5.469,90,54,7,7,52.453
12.600,360,-5.469,90,60,8,15,52.453
12.600,365,0.781,90,54,7,1,52.453
12.600,370,-0.781,90,54,7,9,52.453
12.600,375,-5.469,90,54,7,15,52.453
12.600,380,5.469,90,54,7,7,52.453
12.600,385,-5.469,90,60,8,15,52.453
12.600,390,-5.469,90,60,8,15,52.453
12.600,395,-5.469,90,60,8,15,52.453
12.600,400,5.469,90,60,8,7,52.453
12.600,405,-5.469,90,54,7,15,52.453
12.600,410,-5.469,90,60,8,15,52.453
12.600,415,5.469,90,60,8,7,52.453
12.600,420,-2.344,90,54,7,11,52.453
12.600,425,-0.781,90,60,8,9,52.453
12.600,430,-5.469,90,54,7,15,52.453
12.600,440,-0.781,90,54,7,9,52.453
12.600,445,5.469,90,54,7,7,52.453
12.600,450,5.469,90,60,8,7,52.453
12.600,455,5.469,90,60,8,7,52.453
12.600,460,-5.469,90,60,8,15,52.453
12.600,465,5.469,90,60,8,7,52.453
12.600,470,-5.469,90,60,8,15,52.453
12.600,475,-0.781,90,60,8,9,52.453
12.600,480,5.469,90,60,8,7,52.453
12.600,485,-5.469,90,60,8,15,52.453
12.600,495,-0.781,90,54,7,9,52.453
12.600,500,-0.781,90,60,8,9,52.453
12.600,505,-5.469,90,60,8,15,52.453
12.600,510,-5.469,90,60,8,15,52.453
12.600,515,5.469,90,60,8,7,52.453
12.600,520,-0.781,90,54,7,9,52.453
12.600,525,-5.469,90,60,8,15,52.453
12.600,530,5.469,90,54,7,7,52.453
12.600,535,-5.469,90,60,8,15,52.453
12.600,540,5.469,90,60,8,7,52.453
12.600,545,0.781,90,54,7,1,52.453
12.600,550,-5.469,90,54,7,15,52.453
12.600,555,5.469,90,54,7,7,52.453
12.600,560,-5.469,90,54,7,15,52.453
12.600,565,5.469,90,60,8,7,52.453
12.600,570,-5.469,90,60,8,15,52.453
12.600,575,5.469,90,60,8,7,52.453
12.600,580,2.344,90,54,7,3,52.453
12.600,585,-5.469,90,60,8,15,52.453
12.600,590,5.469,90,54,7,7,52.453
12.600,595,-5.469,90,60,8,15,52.453
12.600,600,5.469,90,60,8,7,52.453
12.600,605,-5.469,90,60,8,15,52.453
12.600,610,5.469,90,54,7,7,52.453
12.600,615,2.344,90,54,7,3,52.453
12.600,620,0.781,90,54,7,1,52.453
12.600,625,5.469,90,60,8,7,52.453
12.600,630,-0.781,90,60,8,9,52.453
12.600,635,5.469,90,60,8,7,52.453
12.600,640,5.469,90,54,7,7,52.453
12.600,645,-5.469,90,60,8,15,52.453
12.600,650,5.469,90,60,8,7,52.453
12.600,655,5.469,90,60,8,7,52.453
12.600,660,5.469,90,60,8,7,52.453
12.600,665,0.781,90,54,7,1,52.453
12.600,670,-0.781,-90,78,11,8,52.453
12.600,675,0.781,90,72,10,1,52.453
12.600,680,0.781,90,78,11,1,52.453
12.600,685,0.781,90,72,10,1,52.453
12.600,690,-5.469,90,60,8,15,52.453
12.600,695,5.469,90,60,8,7,52.453
12.700,75,-5.469,90,60,8,15,54.234
12.700,80,-5.469,90,60,8,15,54.234
12.700,85,-2.344,90,60,8,11,54.234
12.700,95,5.469,90,60,8,7,54.234
12.700,105,5.469,90,60,8,7,54.234
12.700,110,5.469,90,60,8,7,54.234
12.700,115,-5.469,90,60,8,15,54.234
12.700,130,5.469,90,60,8,7,54.234
12.700,135,5.469,90,60,8,7,54.234
12.700,140,-5.469,90,60,8,15,54.234
12.700,145,-5.469,90,60,8,15,54.234
12.700,155,-5.469,90,60,8,15,54.234
12.700,160,-0.781,90,60,8,9,54.234
12.700,165,5.469,90,60,8,7,54.234
12.700,170,-5.469,90,60,8,15,54.234
12.700,185,5.469,90,60,8,7,54.234
12.700,190,0.781,90,60,8,1,54.234
12.700,195,5.469,90,60,8,7,54.234
12.700,200,0.781,90,60,8,1,54.234
12.700,205,5.469,90,60,8,7,54.234
12.700,210,5.469,90,60,8,7,54.234
12.700,215,5.469,90,60,8,7,54.234
12.700,220,5.469,90,60,8,7,54.234
12.700,225,-5.469,90,60,8,15,54.234
12.700,230,5.469,90,60,8,7,54.234
12.700,235,-5.469,90,60,8,15,54.234
12.700,250,-5.469,90,60,8,15,54.234
12.700,260,5.469,90,60,8,7,54.234
12.700,265,5.469,90,60,8,7,54.234
12.700,275,-5.469,90,60,8,15,54.234
12.700,285,5.469,90,60,8,7,54.234
12.700,290,-5.469,90,60,8,15,54.234
12.700,295,5.469,90,60,8,7,54.234
12.700,310,-0.781,90,60,8,9,54.234
12.700,315,-5.469,90,60,8,15,54.234
12.700,320,5.469,90,60,8,7,54.234
12.700,365,0.781,90,60,8,1,54.234
12.700,660,5.469,90,60,8,7,54.234
12.700,675,0.781,-90,78,11,0,54.234
12.700,680,0.781,90,72,10,1,54.234
12.700,685,0.781,90,78,11,1,54.234
12.700,690,-0.781,90,66,9,9,54.234
12.800,65,-3.906,90,54,7,13,53.578
12.800,70,-2.344,90,54,7,11,53.578
12.800,75,-5.469,90,54,7,15,53.578
12.800,80,5.469,90,54,7,7,53.578
12.800,85,-2.344,90,54,7,11,53.578
12.800,95,5.469,90,54,7,7,53.578
12.800,100,-0.781,90,54,7,9,53.578
12.800,105,-2.344,90,54,7,11,53.578
12.800,115,5.469,90,54,7,7,53.578
12.800,120,-5.469,90,54,7,15,53.578
12.800,125,-5.469,90,54,7,15,53.578
12.800,130,-3.906,90,54,7,13,53.578
12.800,135,-0.781,90,54,7,9,53.578
12.800,140,5.469,90,54,7,7,53.578
12.800,145,-5.469,90,54,7,15,53.578
12.800,155,5.469,90,54,7,7,53.578
12.800,160,-3.906,90,54,7,13,53.578
12.800,165,5.469,90,54,7,7,53.578
12.800,170,-5.469,90,54,7,15,53.578
12.800,175,5.469,90,54,7,7,53.578
12.800,180,5.469,90,54,7,7,53.578
12.800,185,-0.781,90,54,7,9,53.578
12.800,190,5.469,90,54,7,7,53.578
12.800,200,2.344,90,54,7,3,53.578
12.800,205,-0.781,90,54,7,9,53.578
12.800,210,-5.469,90,54,7,15,53.578
12.800,220,-0.781,90,54,7,9,53.578
12.800,225,-0.781,90,54,7,9,53.578
12.800,230,-0.781,90,54,7,9,53.578
12.800,235,-3.906,90,54,7,13,53.578
12.800,240,5.469,90,54,7,7,53.578
12.800,245,0.781,90,54,7,1,53.578
12.800,255,3.906,90,54,7,5,53.578
12.800,260,-5.469,90,54,7,15,53.578
12.800,265,5.469,90,54,7,7,53.578
12.800,280,-2.344,90,54,7,11,53.578
12.800,285,-5.469,90,54,7,15,53.578
12.800,295,5.469,90,54,7,7,53.578
12.800,300,0.781,90,54,7,1,53.578
12.800,305,3.906,90,54,7,5,53.578
12.800,310,0.781,90,54,7,1,53.578
12.800,315,-5.469,90,54,7,15,53.578
12.800,320,3.906,90,54,7,5,53.578
12.800,325,-5.469,90,54,7,15,53.578
12.800,340,0.781,-90,60,8,0,53.578
12.800,360,-0.781,90,54,7,9,53.578
12.800,365,-5.469,90,54,7,15,53.578
12.800,370,5.469,90,54,7,7,53.578
12.800,375,5.469,90,60,8,7,53.578
12.800,380,5.469,90,60,8,7,53.578
12.800,385,-5.469,90,60,8,15,53.578
