Freq,Range,Doppler,Pol,AMP PROCESSING,Amp,Antena_channel
11.100,340,0.781,-90,18,1,0
11.100,345,0.781,-90,102,15,0
11.100,350,3.906,90,42,5,5
11.100,355,0.781,-90,12,0,0
11.100,360,0.781,-90,12,0,0
11.100,365,0.781,-90,12,0,0
11.100,370,0.781,-90,12,0,0
11.100,375,0.781,-90,12,0,0
11.100,380,0.781,-90,12,0,0
11.100,385,0.781,-90,12,0,0
11.100,390,0.781,-90,12,0,0
11.100,395,0.781,-90,12,0,0
11.100,400,0.781,-90,12,0,0
11.100,405,0.781,-90,12,0,0
11.100,410,0.781,-90,12,0,0
11.100,415,0.781,-90,12,0,0
11.100,420,0.781,-90,12,0,0
11.100,425,0.781,-90,12,0,0
11.100,430,0.781,-90,12,0,0
11.100,435,0.781,-90,12,0,0
11.100,440,0.781,-90,12,0,0
11.100,445,0.781,-90,12,0,0
11.100,450,0.781,-90,12,0,0
11.100,455,0.781,-90,12,0,0
11.100,460,0.781,-90,12,0,0
11.100,465,0.781,-90,12,0,0
11.100,470,0.781,-90,12,0,0
11.100,475,0.781,-90,12,0,0
11.100,480,0.781,-90,12,0,0
11.100,485,0.781,-90,12,0,0
11.100,490,0.781,-90,12,0,0
11.100,495,0.781,-90,12,0,0
11.100,500,0.781,-90,12,0,0
11.100,505,0.781,-90,12,0,0
11.100,510,0.781,-90,12,0,0
11.100,515,0.781,-90,12,0,0
11.100,520,0.781,-90,12,0,0
11.100,525,0.781,-90,12,0,0
11.100,530,0.781,-90,12,0,0
11.100,535,0.781,-90,12,0,0
11.100,540,0.781,-90,12,0,0
11.100,545,0.781,-90,12,0,0
11.100,550,0.781,-90,12,0,0
11.100,555,0.781,-90,12,0,0
11.100,560,0.781,-90,12,0,0
11.100,565,0.781,-90,12,0,0
11.100,570,0.781,-90,12,0,0
11.100,575,0.781,-90,12,0,0
11.100,580,0.781,-90,12,0,0
11.100,585,0.781,-90,12,0,0
11.100,590,0.781,-90,12,0,0
11.100,595,0.781,-90,12,0,0
11.100,600,0.781,-90,12,0,0
11.100,605,0.781,-90,12,0,0
11.100,610,0.781,-90,12,0,0
11.100,615,0.781,-90,12,0,0
11.100,620,0.781,-90,12,0,0
11.100,625,0.781,-90,12,0,0
11.100,630,0.781,-90,12,0,0
11.100,635,0.781,-90,12,0,0
11.100,640,0.781,-90,12,0,0
11.100,645,0.781,-90,12,0,0
11.100,650,0.781,-90,12,0,0
11.100,655,0.781,-90,12,0,0
11.100,660,0.781,-90,12,0,0
11.100,665,0.781,-90,12,0,0
11.100,670,0.781,-90,12,0,0
11.100,675,0.781,-90,12,0,0
11.100,680,0.781,-90,12,0,0
11.100,685,0.781,-90,12,0,0
11.100,690,0.781,-90,12,0,0
11.100,695,0.781,-90,12,0,0
11.200,60,0.781,-90,12,0,0
11.200,65,0.781,-90,12,0,0
11.200,70,0.781,-90,12,0,0
11.200,75,0.781,-90,12,0,0
11.200,80,0.781,-90,12,0,0
11.200,85,0.781,-90,12,0,0
11.200,90,0.781,-90,12,0,0
11.200,95,0.781,-90,12,0,0
11.200,100,0.781,-90,12,0,0
11.200,105,0.781,-90,12,0,0
11.200,110,0.781,-90,12,0,0
11.200,115,0.781,-90,12,0,0
11.200,120,0.781,-90,12,0,0
11.200,125,0.781,-90,12,0,0
11.200,130,0.781,-90,12,0,0
11.200,135,0.781,-90,12,0,0
11.200,140,0.781,-90,12,0,0
11.200,145,0.781,-90,12,0,0
11.200,150,0.781,-90,12,0,0
11.200,155,0.781,-90,12,0,0
11.200,160,0.781,-90,12,0,0
11.200,165,0.781,-90,12,0,0
11.200,170,0.781,-90,12,0,0
11.200,175,0.781,-90,12,0,0
11.200,180,0.781,-90,12,0,0
11.200,185,0.781,-90,12,0,0
11.200,190,0.781,-90,12,0,0
11.200,195,0.781,-90,12,0,0
11.200,200,0.781,-90,12,0,0
11.200,205,0.781,-90,12,0,0
11.200,210,0.781,-90,12,0,0
11.200,215,0.781,-90,12,0,0
11.200,220,0.781,-90,12,0,0
11.200,225,0.781,-90,12,0,0
11.200,230,0.781,-90,12,0,0
11.200,235,0.781,-90,12,0,0
11.200,240,0.781,-90,12,0,0
11.200,245,0.781,-90,12,0,0
11.200,250,0.781,-90,12,0,0
11.200,255,0.781,-90,12,0,0
11.200,260,0.781,-90,12,0,0
11.200,265,0.781,-90,12,0,0
11.200,270,0.781,-90,12,0,0
11.200,275,0.781,-90,12,0,0
11.200,280,0.781,-90,12,0,0
11.200,285,0.781,-90,12,0,0
11.200,290,0.781,-90,12,0,0
11.200,295,0.781,-90,12,0,0
11.200,300,0.781,-90,12,0,0
11.200,305,0.781,-90,12,0,0
11.200,310,0.781,-90,12,0,0
11.200,315,0.781,-90,12,0,0
11.200,320,0.781,-90,12,0,0
11.200,325,0.781,-90,12,0,0
11.200,330,0.781,90,12,0,1
11.200,335,0.781,90,18,1,1
11.200,340,0.781,-90,24,2,0
11.200,345,0.781,-90,102,15,0
11.200,350,5.469,-90,42,5,6
11.200,355,0.781,-90,12,0,0
11.200,360,0.781,-90,12,0,0
11.200,365,0.781,-90,12,0,0
11.200,370,0.781,-90,12,0,0
11.200,375,0.781,-90,12,0,0
11.200,380,0.781,-90,12,0,0
11.200,385,0.781,-90,12,0,0
11.200,390,0.781,-90,12,0,0
11.200,395,0.781,-90,12,0,0
11.200,400,0.781,-90,12,0,0
11.200,405,0.781,-90,12,0,0
11.200,410,0.781,-90,12,0,0
11.200,415,0.781,-90,12,0,0
11.200,420,0.781,-90,12,0,0
11.200,425,0.781,-90,12,0,0
11.200,430,0.781,-90,12,0,0
11.200,435,0.781,-90,12,0,0
11.200,440,0.781,-90,12,0,0
11.200,445,0.781,-90,12,0,0
11.200,450,0.781,-90,12,0,0
11.200,455,0.781,-90,12,0,0
11.200,460,0.781,-90,12,0,0
11.200,465,0.781,-90,12,0,0
11.200,470,0.781,-90,12,0,0
11.200,475,0.781,-90,12,0,0
11.200,480,0.781,-90,12,0,0
11.200,485,0.781,-90,12,0,0
11.200,490,0.781,-90,12,0,0
11.200,495,0.781,-90,12,0,0
11.200,500,0.781,-90,12,0,0
11.200,505,0.781,-90,12,0,0
11.200,510,0.781,-90,12,0,0
11.200,515,0.781,-90,12,0,0
11.200,520,0.781,-90,12,0,0
11.200,525,0.781,-90,12,0,0
11.200,530,0.781,-90,12,0,0
11.200,535,0.781,-90,12,0,0
11.200,540,0.781,-90,12,0,0
11.200,545,0.781,-90,12,0,0
11.200,550,0.781,-90,12,0,0
11.200,555,0.781,-90,12,0,0
11.200,560,0.781,-90,12,0,0
11.200,565,0.781,-90,12,0,0
11.200,570,0.781,-90,12,0,0
11.200,575,0.781,-90,12,0,0
11.200,580,0.781,-90,12,0,0
11.200,585,0.781,-90,12,0,0
11.200,590,0.781,-90,12,0,0
11.200,595,0.781,-90,12,0,0
11.200,600,0.781,-90,12,0,0
11.200,605,0.781,-90,12,0,0
11.200,610,0.781,-90,12,0,0
11.200,615,0.781,-90,12,0,0
11.200,620,0.781,-90,12,0,0
11.200,625,0.781,-90,12,0,0
11.200,630,0.781,-90,12,0,0
11.200,635,0.781,-90,12,0,0
11.200,640,0.781,-90,12,0,0
11.200,645,0.781,-90,12,0,0
11.200,650,0.781,-90,12,0,0
11.200,655,0.781,-90,12,0,0
11.200,660,0.781,-90,12,0,0
11.200,665,0.781,-90,12,0,0
11.200,670,0.781,-90,12,0,0
11.200,675,0.781,-90,12,0,0
11.200,680,0.781,-90,12,0,0
11.200,685,0.781,-90,12,0,0
11.200,690,0.781,-90,12,0,0
11.200,695,0.781,-90,12,0,0
11.300,60,0.781,-90,12,0,0
11.300,65,0.781,-90,12,0,0
11.300,70,0.781,-90,12,0,0
11.300,75,0.781,-90,12,0,0
11.300,80,0.781,-90,12,0,0
11.300,85,0.781,-90,12,0,0
11.300,90,0.781,-90,12,0,0
11.300,95,0.781,-90,12,0,0
11.300,100,0.781,-90,12,0,0
11.300,105,0.781,-90,12,0,0
11.300,110,0.781,-90,12,0,0
11.300,115,0.781,-90,12,0,0
11.300,120,0.781,-90,12,0,0
11.300,125,0.781,-90,12,0,0
11.300,130,0.781,-90,12,0,0
11.300,135,0.781,-90,12,0,0
11.300,140,0.781,-90,12,0,0
11.300,145,0.781,-90,12,0,0
11.300,150,0.781,-90,12,0,0
11.300,155,0.781,-90,12,0,0
11.300,160,0.781,-90,12,0,0
11.300,165,0.781,-90,12,0,0
11.300,170,0.781,-90,12,0,0
11.300,175,0.781,-90,12,0,0
11.300,180,0.781,-90,12,0,0
11.300,185,0.781,-90,12,0,0
11.300,190,0.781,-90,12,0,0
11.300,195,0.781,-90,12,0,0
11.300,200,0.781,-90,12,0,0
11.300,205,0.781,-90,12,0,0
11.300,210,0.781,-90,12,0,0
11.300,215,0.781,-90,12,0,0
11.300,220,0.781,-90,12,0,0
11.300,225,0.781,-90,12,0,0
11.300,230,0.781,-90,12,0,0
11.300,235,0.781,-90,12,0,0
11.300,240,0.781,-90,12,0,0
11.300,245,0.781,-90,12,0,0
11.300,250,0.781,-90,12,0,0
11.300,255,0.781,-90,12,0,0
11.300,260,0.781,-90,12,0,0
11.300,265,0.781,-90,12,0,0
11.300,270,0.781,-90,12,0,0
11.300,275,0.781,-90,12,0,0
11.300,280,0.781,-90,12,0,0
11.300,285,0.781,-90,12,0,0
11.300,290,0.781,-90,12,0,0
11.300,295,0.781,-90,12,0,0
11.300,300,0.781,-90,12,0,0
11.300,305,0.781,-90,12,0,0
11.300,310,0.781,-90,12,0,0
11.300,315,0.781,-90,12,0,0
11.300,320,0.781,-90,12,0,0
11.300,325,0.781,-90,12,0,0
11.300,330,0.781,90,12,0,1
11.300,335,0.781,90,18,1,1
11.300,340,0.781,-90,30,3,0
11.300,345,0.781,-90,18,1,0
11.300,350,5.469,-90,42,5,6
11.300,355,0.781,-90,12,0,0
11.300,360,0.781,90,54,7,1
11.300,365,-5.469,90,54,7,15
11.300,370,-5.469,90,48,6,15
11.300,375,3.906,90,48,6,5
11.300,380,-3.906,90,60,8,13
11.300,385,3.906,90,54,7,5
11.300,390,3.906,90,54,7,5
11.300,395,5.469,90,54,7,7
11.300,400,-3.906,90,54,7,13
11.300,405,5.469,90,54,7,7
11.300,410,-3.906,90,54,7,13
11.300,415,-5.469,90,54,7,15
11.300,420,3.906,90,54,7,5
11.300,425,-3.906,90,54,7,13
11.300,430,0.781,90,54,7,1
11.300,435,-2.344,90,60,8,11
11.300,440,-3.906,90,54,7,13
11.300,445,-2.344,90,54,7,11
11.300,450,-3.906,90,48,6,13
11.300,455,-5.469,90,54,7,15
11.300,460,5.469,90,54,7,7
11.300,465,5.469,90,54,7,7
11.300,470,2.344,90,54,7,3
11.300,475,-3.906,90,60,8,13
11.300,480,-2.344,90,60,8,11
11.300,485,5.469,90,54,7,7
11.300,490,5.469,90,54,7,7
11.300,495,-0.781,90,54,7,9
11.300,500,-0.781,90,54,7,9
11.300,505,-0.781,90,54,7,9
11.300,510,-3.906,90,48,6,13
11.300,515,-3.906,90,54,7,13
11.300,520,-5.469,90,48,6,15
11.300,525,2.344,90,54,7,3
11.300,530,5.469,90,60,8,7
11.300,535,5.469,90,48,6,7
11.300,540,-3.906,90,54,7,13
11.300,545,2.344,90,54,7,3
11.300,550,-3.906,90,54,7,13
11.300,555,0.781,90,54,7,1
11.300,560,-3.906,90,54,7,13
11.300,565,-2.344,90,60,8,11
11.300,570,-3.906,90,60,8,13
11.300,575,3.906,90,54,7,5
11.300,580,-5.469,90,54,7,15
11.300,585,2.344,90,54,7,3
11.300,590,5.469,90,60,8,7
11.300,595,-2.344,90,54,7,11
11.300,600,5.469,90,54,7,7
11.300,605,-5.469,90,48,6,15
11.300,610,-2.344,90,54,7,11
11.300,615,5.469,90,54,7,7
11.300,620,5.469,90,54,7,7
11.300,625,-2.344,90,60,8,11
11.300,630,-3.906,90,54,7,13
11.300,635,-5.469,90,54,7,15
11.300,640,0.781,90,60,8,1
11.300,645,-0.781,90,66,9,9
11.300,650,0.781,90,84,12,1
11.300,655,-0.781,90,84,12,9
11.300,660,0.781,90,66,9,1
11.300,665,-5.469,90,54,7,15
11.300,670,-5.469,90,54,7,15
11.300,675,5.469,90,54,7,7
11.300,680,3.906,90,54,7,5
11.300,685,-0.781,90,60,8,9
11.300,690,-5.469,90,54,7,15
11.300,695,-2.344,90,54,7,11
11.400,60,-2.344,90,54,7,11
11.400,65,-5.469,90,54,7,15
11.400,70,-0.781,90,54,7,9
11.400,75,-5.469,90,54,7,15
11.400,80,-2.344,90,54,7,11
11.400,85,2.344,90,54,7,3
11.400,90,2.344,90,60,8,3
11.400,95,5.469,90,54,7,7
11.400,100,-5.469,90,60,8,15
11.400,105,3.906,90,54,7,5
11.400,110,-2.344,90,54,7,11
11.400,115,-2.344,90,54,7,11
11.400,120,-5.469,90,54,7,15
11.400,125,-3.906,90,54,7,13
11.400,130,-3.906,90,54,7,13
11.400,135,-2.344,90,54,7,11
11.400,140,0.781,90,60,8,1
11.400,145,-5.469,90,60,8,15
11.400,150,-5.469,90,54,7,15
11.400,155,0.781,90,48,6,1
11.400,160,-0.781,90,54,7,9
11.400,165,5.469,90,54,7,7
11.400,170,0.781,90,60,8,1
11.400,175,-2.344,90,54,7,11
11.400,180,-2.344,90,54,7,11
11.400,185,-2.344,90,60,8,11
11.400,190,-2.344,90,54,7,11
11.400,195,5.469,90,54,7,7
11.400,200,5.469,90,54,7,7
11.400,205,-2.344,90,54,7,11
11.400,210,-5.469,90,54,7,15
11.400,215,-0.781,90,54,7,9
11.400,220,5.469,90,54,7,7
11.400,225,-5.469,90,54,7,15
11.400,230,3.906,90,54,7,5
11.400,235,3.906,90,54,7,5
11.400,240,-2.344,90,54,7,11
11.400,245,-3.906,90,54,7,13
11.400,250,0.781,90,54,7,1
11.400,255,0.781,90,54,7,1
11.400,260,-0.781,90,54,7,9
11.400,265,0.781,90,54,7,1
11.400,270,5.469,90,54,7,7
11.400,275,0.781,90,54,7,1
11.400,280,-5.469,90,54,7,15
11.400,285,-5.469,90,54,7,15
11.400,290,0.781,90,60,8,1
11.400,295,3.906,90,48,6,5
11.400,300,-2.344,90,54,7,11
11.400,305,0.781,90,54,7,1
11.400,310,-5.469,90,54,7,15
11.400,315,-2.344,90,54,7,11
11.400,320,0.781,90,60,8,1
11.400,325,0.781,90,60,8,1
11.400,330,0.781,90,12,0,1
11.400,335,0.781,90,18,1,1
11.400,340,0.781,-90,36,4,0
11.400,345,0.781,90,18,1,1
11.400,350,5.469,90,42,5,7
11.400,355,0.781,-90,12,0,0
11.400,360,5.469,90,48,6,7
11.400,365,-5.469,90,48,6,15
11.400,370,3.906,90,48,6,5
11.400,375,-5.469,90,54,7,15
11.400,380,-0.781,90,48,6,9
11.400,385,5.469,90,54,7,7
11.400,390,-5.469,90,48,6,15
11.400,395,5.469,90,48,6,7
11.400,400,-2.344,90,54,7,11
11.400,405,5.469,90,54,7,7
11.400,410,-5.469,90,42,5,15
11.400,415,-2.344,90,54,7,11
11.400,420,-5.469,90,48,6,15
11.400,425,5.469,90,48,6,7
11.400,430,2.344,90,48,6,3
11.400,435,-5.469,90,54,7,15
11.400,440,5.469,90,48,6,7
11.400,445,-5.469,90,48,6,15
11.400,450,0.781,90,48,6,1
11.400,455,5.469,90,54,7,7
11.400,460,-5.469,90,48,6,15
11.400,465,-0.781,90,48,6,9
11.400,470,-2.344,90,48,6,11
11.400,475,-5.469,90,48,6,15
11.400,480,5.469,90,48,6,7
11.400,485,0.781,90,48,6,1
11.400,490,5.469,90,48,6,7
11.400,495,5.469,90,54,7,7
11.400,500,-2.344,90,48,6,11
11.400,505,-5.469,90,54,7,15
11.400,510,5.469,90,42,5,7
11.400,515,5.469,90,54,7,7
11.400,520,-2.344,90,42,5,11
11.400,525,5.469,90,48,6,7
11.400,530,-5.469,90,48,6,15
11.400,535,0.781,90,48,6,1
11.400,540,5.469,90,48,6,7
11.400,545,5.469,90,54,7,7
11.400,550,-2.344,90,42,5,11
11.400,555,5.469,90,54,7,7
11.400,560,2.344,90,48,6,3
11.400,565,5.469,90,48,6,7
11.400,570,5.469,90,48,6,7
11.400,575,5.469,90,48,6,7
11.400,580,-5.469,90,48,6,15
11.400,585,-5.469,90,48,6,15
11.400,590,-5.469,90,48,6,15
11.400,595,0.781,90,54,7,1
11.400,600,-5.469,90,48,6,15
11.400,605,-5.469,90,48,6,15
11.400,610,-0.781,90,48,6,9
11.400,615,-5.469,90,54,7,15
11.400,620,5.469,90,48,6,7
11.400,625,-5.469,90,54,7,15
11.400,630,-5.469,90,48,6,15
11.400,635,5.469,90,48,6,7
11.400,640,-5.469,90,48,6,15
11.400,645,-5.469,90,48,6,15
11.400,650,0.781,90,72,10,1
11.400,655,-0.781,90,78,11,9
11.400,660,0.781,90,66,9,1
11.400,665,0.781,90,54,7,1
11.400,670,-5.469,90,48,6,15
11.400,675,5.469,90,48,6,7
11.400,680,2.344,90,54,7,3
11.400,685,-5.469,90,54,7,15
11.400,690,5.469,90,48,6,7
11.400,695,-5.469,90,54,7,15
11.500,60,-5.469,90,48,6,15
11.500,65,-5.469,90,54,7,15
11.500,70,-2.344,90,48,6,11
11.500,75,5.469,90,54,7,7
11.500,80,-5.469,90,54,7,15
11.500,85,5.469,90,48,6,7
11.500,90,-5.469,90,48,6,15
11.500,95,5.469,90,48,6,7
11.500,100,-0.781,90,48,6,9
11.500,105,5.469,90,48,6,7
11.500,110,-5.469,90,48,6,15
11.500,115,5.469,90,54,7,7
11.500,120,-0.781,90,42,5,9
11.500,125,-0.781,90,54,7,9
11.500,130,5.469,90,48,6,7
11.500,135,5.469,90,48,6,7
11.500,140,-5.469,90,48,6,15
11.500,145,-2.344,90,48,6,11
11.500,150,5.469,90,48,6,7
11.500,155,-2.344,90,48,6,11
11.500,160,2.344,90,48,6,3
11.500,165,-0.781,90,48,6,9
11.500,170,-5.469,90,48,6,15
11.500,175,-5.469,90,48,6,15
11.500,180,-5.469,90,48,6,15
11.500,185,5.469,90,54,7,7
11.500,190,-0.781,90,48,6,9
11.500,195,-3.906,90,48,6,13
11.500,200,-5.469,90,48,6,15
11.500,205,-2.344,90,48,6,11
11.500,210,5.469,90,48,6,7
11.500,215,-5.469,90,48,6,15
11.500,220,5.469,90,48,6,7
11.500,225,-5.469,90,48,6,15
11.500,230,5.469,90,48,6,7
11.500,235,-5.469,90,54,7,15
11.500,240,0.781,90,54,7,1
11.500,245,-5.469,90,48,6,15
11.500,250,2.344,90,48,6,3
11.500,255,-2.344,90,54,7,11
11.500,260,-5.469,90,48,6,15
11.500,265,5.469,90,54,7,7
11.500,270,-5.469,90,54,7,15
11.500,275,5.469,90,48,6,7
11.500,280,-0.781,90,48,6,9
11.500,285,-2.344,90,48,6,11
11.500,290,-3.906,90,54,7,13
11.500,295,-2.344,90,48,6,11
11.500,300,-3.906,90,48,6,13
11.500,305,-5.469,90,54,7,15
11.500,310,5.469,90,48,6,7
11.500,315,-5.469,90,48,6,15
11.500,320,0.781,-90,72,10,0
11.500,325,0.781,90,66,9,1
11.500,330,0.781,90,12,0,1
11.500,335,0.781,90,18,1,1
11.500,340,0.781,-90,42,5,0
11.500,345,0.781,90,12,0,1
11.500,350,5.469,90,42,5,7
11.500,355,0.781,-90,12,0,0
11.500,360,-3.906,90,60,8,13
11.500,365,-3.906,90,66,9,13
11.500,370,-3.906,90,66,9,13
11.500,375,0.781,90,66,9,1
11.500,380,-3.906,90,66,9,13
11.500,385,-3.906,90,66,9,13
11.500,390,-3.906,90,66,9,13
11.500,395,0.781,90,66,9,1
11.500,400,-3.906,90,60,8,13
11.500,405,0.781,90,60,8,1
11.500,410,-3.906,90,60,8,13
11.500,415,0.781,90,60,8,1
11.500,420,5.469,90,60,8,7
11.500,425,3.906,90,66,9,5
11.500,430,3.906,90,60,8,5
11.500,435,3.906,90,60,8,5
11.500,440,3.906,90,60,8,5
11.500,445,3.906,90,66,9,5
11.500,450,3.906,90,60,8,5
11.500,455,3.906,90,66,9,5
11.500,460,5.469,90,60,8,7
11.500,465,3.906,90,60,8,5
11.500,470,2.344,90,60,8,3
11.500,475,2.344,90,66,9,3
11.500,480,2.344,90,60,8,3
11.500,485,2.344,90,66,9,3
11.500,490,2.344,90,60,8,3
11.500,495,2.344,90,66,9,3
11.500,500,0.781,90,60,8,1
11.500,505,0.781,90,60,8,1
11.500,510,0.781,90,66,9,1
11.500,515,0.781,90,60,8,1
11.500,520,2.344,90,60,8,3
11.500,525,3.906,90,60,8,5
11.500,530,2.344,90,60,8,3
11.500,535,2.344,90,60,8,3
11.500,540,5.469,90,60,8,7
11.500,545,3.906,90,60,8,5
11.500,550,5.469,90,60,8,7
11.500,555,5.469,90,60,8,7
11.500,560,5.469,90,60,8,7
11.500,565,-3.906,90,60,8,13
11.500,570,5.469,90,60,8,7
11.500,575,5.469,90,60,8,7
11.500,580,-0.781,90,60,8,9
11.500,585,-3.906,90,60,8,13
11.500,590,-3.906,90,60,8,13
11.500,595,5.469,90,60,8,7
11.500,600,-0.781,90,60,8,9
11.500,605,-0.781,90,60,8,9
11.500,610,-0.781,90,60,8,9
11.500,615,0.781,90,60,8,1
11.500,620,-0.781,90,60,8,9
11.500,625,0.781,90,60,8,1
11.500,630,2.344,90,60,8,3
11.500,635,2.344,90,60,8,3
11.500,640,2.344,90,66,9,3
11.500,645,0.781,90,66,9,1
11.500,650,0.781,90,72,10,1
11.500,655,0.781,90,78,11,1
11.500,660,0.781,90,72,10,1
11.500,665,0.781,90,66,9,1
11.500,670,0.781,90,66,9,1
11.500,675,-0.781,90,60,8,9
11.500,680,0.781,90,66,9,1
11.500,685,-0.781,90,66,9,9
11.500,690,-3.906,90,60,8,13
11.500,695,-3.906,90,66,9,13
11.600,60,2.344,90,60,8,3
11.600,65,2.344,90,60,8,3
11.600,70,2.344,90,66,9,3
11.600,75,2.344,90,66,9,3
11.600,80,2.344,90,60,8,3
11.600,85,2.344,90,60,8,3
11.600,90,2.344,90,66,9,3
11.600,95,2.344,90,60,8,3
11.600,100,2.344,90,60,8,3
11.600,105,2.344,90,60,8,3
11.600,110,2.344,90,60,8,3
11.600,115,2.344,90,60,8,3
11.600,120,2.344,90,60,8,3
11.600,125,2.344,90,60,8,3
11.600,130,2.344,90,60,8,3
11.600,135,2.344,90,60,8,3
11.600,140,2.344,90,60,8,3
11.600,145,-2.344,90,60,8,11
11.600,150,2.344,90,60,8,3
11.600,155,2.344,90,60,8,3
11.600,160,-3.906,90,60,8,13
11.600,165,2.344,90,66,9,3
11.600,170,3.906,90,60,8,5
11.600,175,2.344,90,66,9,3
11.600,180,-3.906,90,60,8,13
11.600,185,-3.906,90,66,9,13
11.600,190,-3.906,90,60,8,13
11.600,195,-3.906,90,66,9,13
11.600,200,-3.906,90,60,8,13
11.600,205,-3.906,90,66,9,13
11.600,210,-0.781,90,60,8,9
11.600,215,-3.906,90,66,9,13
11.600,220,-0.781,90,66,9,9
11.600,225,-3.906,90,60,8,13
11.600,230,5.469,90,60,8,7
11.600,235,5.469,90,66,9,7
11.600,240,5.469,90,66,9,7
11.600,245,5.469,90,66,9,7
11.600,250,3.906,90,60,8,5
11.600,255,5.469,90,66,9,7
11.600,260,5.469,90,66,9,7
11.600,265,5.469,90,66,9,7
11.600,270,3.906,90,66,9,5
11.600,275,3.906,90,66,9,5
11.600,280,3.906,90,66,9,5
11.600,285,3.906,90,66,9,5
11.600,290,-5.469,90,66,9,15
11.600,295,3.906,90,66,9,5
11.600,300,-5.469,90,66,9,15
11.600,305,3.906,90,60,8,5
11.600,310,-5.469,90,66,9,15
11.600,315,-5.469,90,60,8,15
11.600,320,2.344,90,60,8,3
11.600,325,-0.781,90,66,9,9
11.600,330,0.781,90,12,0,1
11.600,335,0.781,90,18,1,1
11.600,340,0.781,-90,48,6,0
11.600,345,0.781,90,18,1,1
11.600,350,-0.781,-90,42,5,8
11.600,355,0.781,-90,12,0,0
11.600,360,-5.469,90,48,6,15
11.600,365,5.469,90,54,7,7
11.600,370,5.469,90,48,6,7
11.600,375,5.469,90,48,6,7
11.600,380,-5.469,90,54,7,15
11.600,385,5.469,90,54,7,7
11.600,390,-2.344,90,48,6,11
11.600,395,2.344,90,48,6,3
11.600,400,2.344,90,48,6,3
11.600,405,-2.344,90,48,6,11
11.600,410,-5.469,90,54,7,15
11.600,415,-2.344,90,54,7,11
11.600,420,5.469,90,48,6,7
11.600,425,0.781,90,54,7,1
11.600,430,-5.469,90,48,6,15
11.600,435,-5.469,90,54,7,15
11.600,440,-0.781,90,48,6,9
11.600,445,5.469,90,48,6,7
11.600,450,0.781,90,42,5,1
11.600,455,-5.469,90,54,7,15
11.600,460,-3.906,90,48,6,13
11.600,465,-5.469,90,54,7,15
11.600,470,2.344,90,48,6,3
11.600,475,-5.469,90,48,6,15
11.600,480,5.469,90,48,6,7
11.600,485,-0.781,90,48,6,9
11.600,490,2.344,90,48,6,3
11.600,495,-5.469,90,54,7,15
11.600,500,2.344,90,42,5,3
11.600,505,2.344,90,48,6,3
11.600,510,-5.469,90,48,6,15
11.600,515,5.469,90,48,6,7
11.600,520,-0.781,90,48,6,9
11.600,525,-5.469,90,48,6,15
11.600,530,5.469,90,48,6,7
11.600,535,-5.469,90,54,7,15
11.600,540,5.469,90,54,7,7
11.600,545,-5.469,90,48,6,15
11.600,550,5.469,90,48,6,7
11.600,555,-5.469,90,54,7,15
11.600,560,0.781,90,48,6,1
11.600,565,-5.469,90,54,7,15
11.600,570,2.344,90,48,6,3
11.600,575,5.469,90,48,6,7
11.600,580,5.469,90,48,6,7
11.600,585,5.469,90,54,7,7
11.600,590,-5.469,90,48,6,15
11.600,595,-0.781,90,48,6,9
11.600,600,-2.344,90,48,6,11
11.600,605,5.469,90,54,7,7
11.600,610,-5.469,90,54,7,15
11.600,615,5.469,90,48,6,7
11.600,620,-5.469,90,48,6,15
11.600,625,5.469,90,54,7,7
11.600,630,0.781,90,54,7,1
11.600,635,-2.344,90,48,6,11
11.600,640,-0.781,90,48,6,9
11.600,645,-5.469,90,48,6,15
11.600,650,0.781,90,60,8,1
11.600,655,0.781,90,78,11,1
11.600,660,0.781,90,78,11,1
11.600,665,-0.781,90,60,8,9
11.600,670,5.469,90,54,7,7
11.600,675,2.344,90,48,6,3
11.600,680,-0.781,90,48,6,9
11.600,685,5.469,90,48,6,7
11.600,690,5.469,90,48,6,7
11.600,695,-0.781,90,54,7,9
11.700,60,-5.469,90,48,6,15
11.700,65,5.469,90,48,6,7
11.700,70,-5.469,90,48,6,15
11.700,75,-5.469,90,48,6,15
11.700,80,5.469,90,54,7,7
11.700,85,0.781,90,48,6,1
11.700,90,5.469,90,48,6,7
11.700,95,-5.469,90,48,6,15
11.700,100,0.781,90,48,6,1
11.700,105,0.781,90,48,6,1
11.700,110,5.469,90,54,7,7
11.700,115,-5.469,90,48,6,15
11.700,120,-2.344,90,48,6,11
11.700,125,-5.469,90,54,7,15
11.700,130,-0.781,90,48,6,9
11.700,135,-5.469,90,54,7,15
11.700,140,-5.469,90,48,6,15
11.700,145,-5.469,90,48,6,15
11.700,150,-5.469,90,48,6,15
11.700,155,-5.469,90,48,6,15
11.700,160,-5.469,90,48,6,15
11.700,165,5.469,90,54,7,7
11.700,170,-5.469,90,48,6,15
11.700,175,-5.469,90,48,6,15
11.700,180,-5.469,90,48,6,15
11.700,185,5.469,90,54,7,7
11.700,190,-5.469,90,48,6,15
11.700,195,-5.469,90,48,6,15
11.700,200,2.344,90,48,6,3
11.700,205,5.469,90,48,6,7
11.700,210,-5.469,90,48,6,15
11.700,215,-3.906,90,48,6,13
11.700,220,-0.781,90,48,6,9
11.700,225,5.469,90,54,7,7
11.700,230,-0.781,90,54,7,9
11.700,235,-5.469,90,54,7,15
